file,line,quoted_sentence,classification,action_taken
content/hvac-brands/central-ac-vs-mini-split-vs-window.mdx,85,"| Mini split (3-zone, 20 SEER2) | $7,500 | $2,900 | $1,200 | $11,600 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-ac-vs-mini-split-vs-window.mdx,192,"**Scenario 2 — 1920s bungalow with no ducts (Portland, OR):** The Chens had baseboard heat and no ductwork. Mini split won: $6,800 for a 3-zone Mitsubishi system that provides both heating and cooling. Central air would have cost $14,000+ with new ductwork, and the old house had limited space for du",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-ac-vs-mini-split-vs-window.mdx,196,"**Scenario 3 — College apartment (any city):** Marcus rents a 600 sq ft apartment and can't install permanent equipment. Window AC won: $350 for a 10,000 BTU unit that cools his entire apartment adequately. He'll take it with him when he moves. A portable AC at $400–$600 was the alternative, but win",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,66,"| Trane | XR14 | 14.3 | $1,600–$2,000 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,70,"| Goodman | GSXC7 | 17 | $2,000–$2,600 | Two-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,72,"| Amana | ASX14 | 14.3 | $1,200–$1,600 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,86,"| Goodman | GSXN4 | 14.3 | $1,200–$1,700 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,99,"| Trane | XR14 | 14.3 | $2,000–$2,600 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,120,"| Carrier | Comfort 24ACC6 | 14.3 | $2,000–$2,700 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,142,"| Rheem | Classic RA14 | 14.3 | $2,000–$2,700 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,157,"| Goodman | GSXN4 | 14.3 | $2,000–$2,800 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,159,"| Amana | ASX14 | 14.3 | $2,000–$2,700 | Single-stage |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-central-ac-brands.mdx,263,"**Variable-speed becoming mainstream:** Prices for inverter-driven compressors have dropped 15–20% over the past two years. What was once a $4,000 premium is now $2,000–$3,000 over single-stage. Expect variable-speed to become the mid-range standard within 2–3 years.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/what-size-generator-for-5-ton-ac.mdx,130,"| Potential generator savings | — | $500–$2,000 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/what-size-generator-for-5-ton-ac.mdx,198,"| Whole-house ATS | $800–$2,000 + installation | Switches entire panel, includes load management |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/best-hvac-brands-ranked.mdx,164,"- **GSXC (mid):** 17 SEER2, two-stage. Equipment: $2,000–$3,800.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,133,"| Typical cost premium | Baseline | +$800–$1,500 | +$2,000–$4,000 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,146,"| 1.5 ton | $1,200–$1,800 | $1,800–$2,800 | $2,800–$4,200 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,150,"| 3.5 ton | $2,000–$3,000 | $3,000–$4,600 | $4,600–$7,200 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,156,"Installation labor typically runs $2,000–$5,500 depending on complexity:",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,160,"| Straight replacement (same size, existing ducts) | $2,000–$3,000 | 4–8 hours |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,176,"**Example 3 — Premium install in Arizona:** The Patels chose a Carrier 24VNA960 (up to 24 SEER2, variable-speed) for their 2,800 sq ft home. Equipment: $7,800. Labor: $4,200. New smart thermostat: $300. Duct sealing: $600. Total: $12,900. Estimated annual cooling cost: $380 vs. $740 with their old 1",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,212,"| Crushed or kinked flex duct | Reduced airflow, strain on blower | $200–$600 per run |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,219,"**Mastic sealant:** Thick paste applied by hand to every joint. Most durable option. Cost: $300–$800 DIY, $800–$2,000 professional.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,277,"| System is under 8 years, repair under $600 | Repair | Good remaining life |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,310,"**Whole-house dehumidifier:** In humid climates, even your AC may not remove enough moisture. A whole-house dehumidifier ($1,200–$2,500 installed) ties into your duct system and maintains 40–50% relative humidity independently.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/hvac-brands/central-air-conditioner-guide.mdx,312,"**UV germicidal lights:** Installed in the air handler near the evaporator coil, UV-C lights ($200–$600 installed) inhibit mold and bacterial growth on the coil surface. They don't filter particles but reduce biological contaminants.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/evaporative-coolers/best-evaporative-coolers.mdx,83,"| **Phoenix Manufacturing Aerocool Pro** | Whole-house | 6,800 | 2,200 | 380 | Direct water line | Continuous | $1,200–$1,800 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/evaporative-coolers/best-evaporative-coolers.mdx,209,"**Bottom line:** A large portable evaporative cooler costs about **$10–15/month** to run. A central AC system cooling the same space costs **$135–200/month**. Over a 5-month cooling season, that's a difference of $600–$900 in electricity alone.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/evaporative-coolers/evaporative-cooler-vs-ac.mdx,31,"If you live in a dry climate (below 50% summer humidity), an evaporative cooler will cool your home for **75–80% less electricity** than air conditioning — saving $600–$1,000+ per cooling season. If your humidity regularly exceeds 50%, skip the swamp cooler entirely and go with AC; evaporative cooli",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/evaporative-coolers/evaporative-cooler-vs-ac.mdx,124,"| Whole-house evap (roof/wall) | $800–$2,000 | $500–$1,500 | $1,300–$3,500 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/evaporative-coolers/evaporative-cooler-vs-ac.mdx,128,"| Central AC | $3,000–$7,000 | $2,000–$5,000 | $5,000–$12,000 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/best-garage-heaters.mdx,72,"**Best for:** Workshops, high-ceiling garages. **Cost:** $200–$600 + install. **Operating:** $0.25–$0.60/hr.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/best-garage-heaters.mdx,163,"**Solution:** Modine Hot Dawg 75,000 BTU natural gas ($650 + $1,200 install). **Cost:** ~$0.90/hr. 10 hrs × 22 days = $198/month peak winter. The unit maintains 58–62°F consistently even on -10°F days.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/battery-operated-heaters.mdx,55,"[""4 hours"", ""6,000 Wh"", ""24 kg (53 lbs)"", ""70–90 lbs"", ""$600–$1,200""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/battery-operated-heaters.mdx,56,"[""8 hours"", ""12,000 Wh"", ""48 kg (106 lbs)"", ""130–160 lbs"", ""$1,200–$2,400""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/battery-operated-heaters.mdx,141,"| Bluetti AC200P | 2,000 Wh | 1 hour 10 min | 2 hours 20 min | 3.5 hours | $1,200 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/battery-operated-heaters.mdx,199,"answer: ""Heating requires enormous energy — roughly 1,500 watt-hours for one hour of room heating. The best lithium batteries store about 250 Wh/kg. A practical 4-hour heater would weigh 90+ lbs and cost $600–$1,200 in batteries alone. Until battery energy density improves by 5–10×, battery room hea",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/battery-operated-heaters.mdx,211,"answer: ""Technically yes, but for a very short time. A typical 1,000 Wh power station runs a 1,500W heater for about 35 minutes, or a 500W heater for about 1.5 hours. Larger stations (2,000+ Wh, $1,200+) can manage 2–3 hours. This can be useful for brief warming but is impractical for extended heati",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/best-baseboard-heaters.mdx,192,"**Situation:** The Chen family added a 200 sq ft sunroom to their home in New Hampshire. Running ductwork would cost $2,000–$3,000. A baseboard is the simpler option.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/space-heaters/best-baseboard-heaters.mdx,201,"**Situation:** Marie owns a 1,200 sq ft home in Connecticut with 100% electric baseboard heating. Monthly bill: $600+ in winter.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
